Unique_ID,Study_ID,Title,Year,First_Author,QA_Blank_Corrected,N_Replicates,Latitude,Longitude,Range_Year,Range_Month,Samp_Year_Start,Samp_Year_End,Samp_Month_Start,Samp_Month_End,Season_Calculated,Season_WetDry,Sampling_Gear,Gear_Category,Mesh_Size_um,Sample_Depth,Sample_Volume,Digestion_Category,Separation_Category,Std_Value_m3,Shape_Fiber,Shape_Fragment,Shape_Pellet,Shape_Film,Shape_Other,Poly_PE,Poly_PP,Poly_PS,Poly_PET,Poly_PVC,Poly_PA,Poly_PC,Poly_PU,Poly_PMMA,Poly_EPS,Poly_XPS,Poly_Rayon,Poly_CA,Poly_Other,Water_Body_Type,Note,Row_Reason,Study_Reason,Final_Reason
REC_01184,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,40.8975751,108.80469,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,5116.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Wuliangsuhai Lake | Inner Mongolia | Fishing area  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code 11; Mcroplastics (n) 307; Lat 40.8975751; Lon 108.80468998 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Fishing area.",NA,NA,NA
REC_01189,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,41.0342286,108.8980942,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,5083.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Wuliangsuhai Lake | Inner Mongolia | Wetland area  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code 25; Mcroplastics (n) 305; Lat 41.0342286; Lon 108.89809419 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Wetland area.",NA,NA,NA
REC_01214,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,40.8991011,108.8335392,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Wuliangsuhai Lake | Inner Mongolia | Fishing area  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code 12; Mcroplastics (n) 300; Lat 40.8991011; Lon 108.83353916 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Fishing area.",NA,NA,NA
REC_01240,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,40.96529218,108.9001711,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,4866.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Wuliangsuhai Lake | Inner Mongolia | Intake area  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code 19; Mcroplastics (n) 292; Lat 40.96529218; Lon 108.90017114 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Intake area.",NA,NA,NA
REC_01257,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,40.8337405,108.7493545,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Wuliangsuhai Lake | Inner Mongolia | Effluent area  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code 4; Mcroplastics (n) 282; Lat 40.8337405; Lon 108.7493545 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Effluent area.",NA,NA,NA
REC_01275,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,40.9328778,108.8666333,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,4516.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Wuliangsuhai Lake | Inner Mongolia | Intake area  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code 16; Mcroplastics (n) 271; Lat 40.9328778; Lon 108.86663333 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Intake area.",NA,NA,NA
REC_01297,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,40.96914376,108.8325386,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,4466.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canal,"Changji Canal | Inner Mongolia | Canal  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code CJ; Mcroplastics (n) 268; Lat 40.969143755; Lon 108.832538556 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Canal.",NA,NA,NA
REC_01338,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,41.00019201,108.9008049,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,4066.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Wuliangsuhai Lake | Inner Mongolia | Intake area  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code 22; Mcroplastics (n) 244; Lat 41.00019201; Lon 108.90080486 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Intake area.",NA,NA,NA
REC_01388,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,40.99902383,108.9336193,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,3866.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Wuliangsuhai Lake | Inner Mongolia | Wetland area  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code 23; Mcroplastics (n) 232; Lat 40.99902383; Lon 108.93361934 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Wetland area.",NA,NA,NA
REC_01424,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,40.79217612,108.7124724,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,3583.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Wuliangsuhai Lake | Inner Mongolia | Effluent area  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code 1; Mcroplastics (n) 215; Lat 40.79217612; Lon 108.71247239 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Effluent area.",NA,NA,NA
REC_01454,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,41.03362259,108.8735206,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,3416.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Wuliangsuhai Lake | Inner Mongolia | Wetland area  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code 24; Mcroplastics (n) 205; Lat 41.03362259; Lon 108.87352057 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Wetland area.",NA,NA,NA
REC_01550,Mao_2020_Microplast,"Microplastics in the surface water of Wuliangsuhai Lake, northern China",2020,Ruofan Mao,Yes,3,40.94660862,108.7980502,2019,May,2019,2019,May,May,Spring,Other/Undefined,Bucket,Bulk Water,75,Surface,60 L,Oxidative,Not Reported,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canal,"Jiupai Canal | Inner Mongolia | Canal  | H2O2 (30%, 60??C) | Microscopy + FTIR | Table S1 | Sample Code JP; Mcroplastics (n) 180; Lat 40.946608617; Lon 108.79805016 | Table S1 | Original value is total count from 3 replicates of 20L each (Total 60L). Functional area: Canal.",NA,NA,NA
REC_03638,Frank_2023_Microplast,"Microplastics in the Syr Darya River Tributaries, Uzbekistan",2023,"Frank, Y.",Yes,3,40.8918,72.5082,2022,Oct,2022,2022,Oct,Oct,Autumn,Other/Undefined,Manta trawl,Nets,330,0-0.15 m,NA L,Oxidative,NaCl,4.28,89,6.1,0,4.9,0,0,0,0,57.1,0,0,0,0,0,0,0,42.9,0,0,River,"Kara Darya River | Andijan region, Uzbekistan   | H2O2 + Fe2+ (Fenton's reagent) | NaCl | Stereomicroscope + Raman | Table 1; Section 2.2 Sampling; Section 3.1 | The average MP concentration in the surface water of the Kara Darya ... amounted to 4.28 ?? 0.09 ... items per m3... Samples from the Kara Darya River were taken in the Andijan region below the Andijan hydroelectric power plant (40??53?€?30.5?€? N 72??30?€?29.5?€? E). | Table 1 | Average of 3 replicates at the site reported. | Coordinates converted from DMS. Shape composition derived from text (89% fibers, 6.1% fragments) and Figure 2a (films inferred as remainder). Polymer composition from text/Figure 4 (57.1% PET, 42.9% Viscose).",NA,NA,NA
REC_03951,Frank_2023_Microplast,"Microplastics in the Syr Darya River Tributaries, Uzbekistan",2023,"Frank, Y.",Yes,3,41.5736,69.7547,2022,Oct,2022,2022,Oct,Oct,Autumn,Other/Undefined,Manta trawl,Nets,330,0-0.15 m,NA L,Oxidative,NaCl,0.95,95,0,0,5,0,0,0,0,44.5,0,0,0,0,0,0,0,0,0,55.5,River,"Chirchiq River | Tashkent region, Uzbekistan   | H2O2 + Fe2+ (Fenton's reagent) | NaCl | Stereomicroscope + Raman | Table 1; Section 2.2 Sampling; Section 3.1 | The average MP concentration in the surface water of the ... Chirchiq rivers amounted to ... 0.95 ?? 0.36 items per m3... Samples from the Chirchiq River were taken near the city of Gazalkent (41??34?€?24.9?€? N 69??45?€?17.06?€? E). | Table 1 | Average of 3 replicates at the site reported. | Coordinates converted from DMS. Shape composition derived from text (>95% fibers) and Figure 2a (films present). Polymer composition inferred from text components which sum to 100% (44.5% PET, 22.2% PSU, 11.1% PMP, 11.1% PPTA, 11.1% PAN); Note: text swaps water/sediment percentage for PET, corrected based on component sum.",NA,NA,NA
REC_02147,Tien_2020_Microplast,"Microplastics in water, sediment and fish from the Fengshan River system: Relationship to aquatic factors and accumulation of polycyclic aromatic hydrocarbons by fish",2020,Chien-Jung Tien,No,2,22.6,120.29,2018,Sep,2018,2018,Sep,Sep,Autumn,Wet Period,Bucket,Bulk Water,50,0-50 cm,50 L,Oxidative,ZnCl2,1058,99,1,0,0,0,37,3,3,27,0,15,0,0,0,0,0,0,0,15,River,"Qianzhen River | Kaohsiung | Industrial/Harbor  | H2O2 | ZnCl2 | Stereomicroscope + FTIR | Figure 2A | 1058 items/m3 | Visual estimation from Fig 1 | Coordinates estimated from map (Site 5 near mouth). Concentration is the maximum value of range reported in text (1058), confirmed by Fig 2A as highest bar. Polymer data from pooled water samples.",NA,NA,NA
REC_02312,Tien_2020_Microplast,"Microplastics in water, sediment and fish from the Fengshan River system: Relationship to aquatic factors and accumulation of polycyclic aromatic hydrocarbons by fish",2020,Chien-Jung Tien,No,2,22.62,120.36,2018,Sep,2018,2018,Sep,Sep,Autumn,Wet Period,Bucket,Bulk Water,50,0-50 cm,50 L,Oxidative,ZnCl2,780,95,5,0,0,0,37,3,3,27,0,15,0,0,0,0,0,0,0,15,River,Fengshan River | Kaohsiung | Residential/Industrial  | H2O2 | ZnCl2 | Stereomicroscope + FTIR | Figure 2A | ranged from 334?€?1058 items/m3 | Visual estimation from Fig 1 | Coordinates estimated from map (Site 2 near Fengshan). Concentration estimated visually from Fig 2A (~780 items/m3). Polymer data from pooled water samples. Shape % estimated from Fig 2A.,NA,NA,NA
REC_02366,Tien_2020_Microplast,"Microplastics in water, sediment and fish from the Fengshan River system: Relationship to aquatic factors and accumulation of polycyclic aromatic hydrocarbons by fish",2020,Chien-Jung Tien,No,2,22.58,120.35,2018,Sep,2018,2018,Sep,Sep,Autumn,Wet Period,Bucket,Bulk Water,50,0-50 cm,50 L,Oxidative,ZnCl2,700,95,5,0,0,0,37,3,3,27,0,15,0,0,0,0,0,0,0,15,River,Fengshan River | Kaohsiung | Industrial  | H2O2 | ZnCl2 | Stereomicroscope + FTIR | Figure 2A | ranged from 334?€?1058 items/m3 | Visual estimation from Fig 1 | Coordinates estimated from map (Site 3 Xiaogang). Concentration estimated visually from Fig 2A (~700 items/m3). Polymer data from pooled water samples. Shape % estimated from Fig 2A.,NA,NA,NA
REC_02425,Tien_2020_Microplast,"Microplastics in water, sediment and fish from the Fengshan River system: Relationship to aquatic factors and accumulation of polycyclic aromatic hydrocarbons by fish",2020,Chien-Jung Tien,No,2,22.65,120.35,2018,Sep,2018,2018,Sep,Sep,Autumn,Wet Period,Bucket,Bulk Water,50,0-50 cm,50 L,Oxidative,ZnCl2,600,81,19,0,0,0,37,3,3,27,0,15,0,0,0,0,0,0,0,15,River,"Fengshan River | Kaohsiung | Residential/Industrial  | H2O2 | ZnCl2 | Stereomicroscope + FTIR | Figure 2A | ranged from 334?€?1058 items/m3 | Visual estimation from Fig 1 | Coordinates estimated from map (Site 1 upstream near Niaosong). Concentration estimated visually from Fig 2A (~600 items/m3). Polymer data from Figure 3 (pooled water samples): PE 37%, PET 27%, PA 15%, PES 11% (put in Other), PP 3%, PS 3%. Shape composition estimated from Fig 2A bars (Site 1 has highest fragment proportion).",NA,NA,NA
REC_02561,Tien_2020_Microplast,"Microplastics in water, sediment and fish from the Fengshan River system: Relationship to aquatic factors and accumulation of polycyclic aromatic hydrocarbons by fish",2020,Chien-Jung Tien,No,2,22.57,120.29,2018,Sep,2018,2018,Sep,Sep,Autumn,Wet Period,Bucket,Bulk Water,50,0-50 cm,50 L,Oxidative,ZnCl2,400,95,5,0,0,0,37,3,3,27,0,15,0,0,0,0,0,0,0,15,River,Qianzhen River | Kaohsiung | Industrial/Harbor  | H2O2 | ZnCl2 | Stereomicroscope + FTIR | Figure 2A | ranged from 334?€?1058 items/m3 | Visual estimation from Fig 1 | Coordinates estimated from map (Site 6 Fishing Harbor). Concentration estimated visually from Fig 2A (~400 items/m3). Polymer data from pooled water samples. Shape % estimated from Fig 2A.,NA,NA,NA
REC_02594,Tien_2020_Microplast,"Microplastics in water, sediment and fish from the Fengshan River system: Relationship to aquatic factors and accumulation of polycyclic aromatic hydrocarbons by fish",2020,Chien-Jung Tien,No,2,22.59,120.32,2018,Sep,2018,2018,Sep,Sep,Autumn,Wet Period,Bucket,Bulk Water,50,0-50 cm,50 L,Oxidative,ZnCl2,334,98,2,0,0,0,37,3,3,27,0,15,0,0,0,0,0,0,0,15,River,"Qianzhen River | Kaohsiung | Industrial  | H2O2 | ZnCl2 | Stereomicroscope + FTIR | Figure 2A | 334 items/m3 | Visual estimation from Fig 1 | Coordinates estimated from map (Site 4 Qianzhen). Concentration is the minimum value of range reported in text (334), confirmed by Fig 2A as lowest bar. Polymer data from pooled water samples.",NA,NA,NA
REC_02611,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-34.72,-58.26,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Urban  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 1 | Visual estimation from Fig 1 | Salinity 0.33 PSU (Freshwater). Visual estimate from bar chart.,NA,NA,NA
REC_02649,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-34.47,-58.52,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Urban  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 1 | Visual estimation from Fig 1 | Salinity 0.17 PSU (Freshwater). Visual estimate from bar chart.,NA,NA,NA
REC_02721,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-35.28,-57.25,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Rural  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 2 | Visual estimation from Fig 1 | Salinity 8.09 PSU (Mixohaline/Brackish). Visual estimate from bar chart.,NA,NA,NA
REC_02751,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-34.83,-57.96,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Suburban  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 2 | Visual estimation from Fig 1 | Salinity 0.25 PSU (Freshwater). Visual estimate from bar chart.,NA,NA,NA
REC_02793,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-35.28,-57.25,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Rural  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 1 | Visual estimation from Fig 1 | Salinity 4.5 PSU (Mixohaline/Brackish). Visual estimate from bar chart.,NA,NA,NA
REC_02837,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-34.77,-58.21,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Urban  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 2 | Visual estimation from Fig 1 | Salinity 0.44 PSU (Freshwater). Visual estimate from bar chart.,NA,NA,NA
REC_02838,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-34.83,-57.96,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Suburban  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 1 | Visual estimation from Fig 1 | Salinity 0.24 PSU (Freshwater). Visual estimate from bar chart.,NA,NA,NA
REC_02881,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-34.77,-58.21,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Urban  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 1 | Visual estimation from Fig 1 | Salinity 0.55 PSU (Freshwater/Mixohaline boundary). Visual estimate from bar chart.,NA,NA,NA
REC_02882,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-35.03,-57.53,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Rural  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 1 | Visual estimation from Fig 1 | Salinity 0.33 PSU (Freshwater). Visual estimate from bar chart.,NA,NA,NA
REC_02949,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-34.87,-57.87,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Suburban  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 1 | Visual estimation from Fig 1 | Salinity 0.36 PSU (Freshwater). Visual estimate from bar chart.,NA,NA,NA
REC_02950,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-35.15,-57.32,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Rural  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 1 | Visual estimation from Fig 1 | Salinity 7.34 PSU (Mixohaline/Brackish). Visual estimate from bar chart.,NA,NA,NA
REC_03011,Pazos_2018_EnvironmentalPollution,Microplastics integrating the coastal planktonic community in the inner zone of the R??o de la Plata estuary (South America),2018,Roc??o S. Pazos,NR,3,-34.87,-57.87,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Plankton net,Nets,36,1 m,100 L,Oxidative,NaCl,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estuary,R??o de la Plata | Buenos Aires | Suburban  | H2O2 + Fe(II) | NaCl | Stereomicroscope | Visual estimation from Fig 2 | Fig. 2. Microplastics distribution (mean density)... Sampling 2 | Visual estimation from Fig 1 | Salinity 0.36 PSU (Freshwater). Visual estimate from bar chart.,NA,NA,NA
