Unique_ID,Study_ID,Title,Year,First_Author,Latitude,Longitude,Season_Calculated,Gear_Category,Std_Value_m3,Separation_Category,Shape_Fiber,Shape_Fragment,Shape_Pellet,Shape_Film,Shape_Other,Poly_PE,Poly_PP,Poly_PS,Poly_PET,Poly_PVC,Poly_PA,Poly_PC,Poly_PU,Note,Samp_Year_Start,Samp_Year_End,Mesh_Size_um,dis_m3_pyr,run_mm_syr,lkv_mc_usu,rev_mc_usu,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,ele_mt_sav,ele_mt_uav,slp_dg_sav,slp_dg_uav,sgr_dk_sav,tmp_dc_syr,tmp_dc_uyr,pre_mm_syr,pre_mm_uyr,pet_mm_syr,pet_mm_uyr,aet_mm_syr,aet_mm_uyr,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,wet_pc_sg1,wet_pc_ug1,wet_pc_sg2,wet_pc_ug2,pop_ct_ssu,pop_ct_usu,urb_pc_sse,urb_pc_use,rdd_mk_sav,rdd_mk_uav,hft_ix_s09,hft_ix_u09,hdi_ix_sav,HYBAS_ID
REC_00871,Zhao_2023_Microplast,"Microplastics Pollution and Risk Assessment in Selected Surface Waters of the Wei River Plain, China",2023,Hanghang Zhao,34.5833,108.5833,Spring,Other/Unknown,8670.0,NaCl,,,,,,,,,,,,,,"Ganhe Reservoir | Wei River Plain, Shaanxi, China | Agricultural  | 30% H2O2 | NaCl | Microscope + FTIR | Text | the average amounts of microplastics were 10.3 and 8.67 items/L, respectively. | Calculated center point of range reported in text (34?? 20'??34?? 50' N, 108?? 00'??109?? 10' E) | Site specific coordinates not reported | Site also described as confluence of Moyu and Qishui rivers.",2022.0,2022.0,50.0,3.495,106.0,63000000.0,54000000.0,183340.0,1004280.0,94178.0,308756.0,549.0,832.0,2.7,4.6000000000000005,4.3,14.4,12.7,548.0,602.0,1182.0,1090.0,467.0,512.0,55.0,56.0,23.0,33.0,0.0,0.0,0.0,0.0,52908.0,491242.0,3.0,9.0,499.0,380.0,17.6,18.0,0.738,4120627870.0
REC_00872,Leads_2019_Occurrence,"Occurrence of tire wear particles and other microplastics within the tributaries of the Charleston Harbor Estuary, South Carolina, USA",2019,Rachel R. Leads,32.86011,-79.94405,Summer,Other/Unknown,8600.0,NaCl,,,,,,,,,,,,,,"Cooper River | South Carolina, USA | Industrial/Urban  | 30% H2O2 | NaCl (1.15-1.17 g/mL) | Visual, Hot Needle, ATR-FTIR (subset) | SM Table 1 | 8.6 ?? 2.6 | Table 1 | Data from Sea Surface Microlayer (SML) column.",2016.0,2016.0,63.0,20.504,361.0,1387000000.0,1369000000.0,242800.0,2800940.0,230872.0,1369934.0,5.0,16.0,0.6000000000000001,0.5,0.8,18.6,18.0,1236.0,1261.0,1238.0,1340.0,1037.0,1062.0,1.0,2.0,0.0,1.0,36.0,31.0,20.0,15.0,27338.0,194999.0,53.0,9.0,9380.0,1180.0,33.5,14.9,0.865,7120043260.0
REC_00873,Hu_2025_Occurrence,"Occurrence, impact factors, and pollution risk assessment of microplastics in a typical semi-arid urban river in northwest China",2025,Jiani Hu,36.152102,103.276578,Summer,Bulk Water,8550.0,NaCl,,,,,,,,,,,,,,"Huangshui River | Northwest China | Rural + Industrial  | 30% H2O2 | NaCl | LDIR, Micro-FTIR | Table S1 | 8.55 | Table S1 | Polymer and shape data reported for sections/overall only.",2023.0,2023.0,43.0,65.671,4.0,56000000.0,13000000.0,699780.0,38161520.0,1435499.0,35014422.0,1766.0,3184.0,9.7,13.7,9.6,8.0,0.6000000000000001,374.0,436.0,1055.0,721.0,323.0,381.0,38.0,12.0,65.0,78.0,0.0,0.0,0.0,0.0,9849.0,3650318.0,2.0,3.0,450.0,191.0,14.3,12.9,0.674,4120577790.0
REC_00874,Wang_2017_Microplast,"Microplastics pollution in inland freshwaters of China: A case study in urban surface waters of Wuhan, China",2017,Wenfeng Wang,30.6,114.29,Spring,Pumps,8550.0,Not Reported,95.6,2.3,0.0,2.0,0.0,,,,,,,,,"Huanzi Lake | Wuhan, China | Urban/Residential  | 30% H2O2 | Stereoscopic microscope, SEM, FT-IR | Table S2 | 8550 ?? 989.9 | Calculated center point from Table S1 (HZ1, HZ2) | Authors provided site-level means in Table S2 but not raw replicate data. | Polymer data only reported for the whole study, not per site.",2016.0,2016.0,50.0,23090.238,568.0,160325000000.0,131835000000.0,11150530.000000002,7176066250.0,146257594.0,31427532000.0,25.0,1911.0,0.6000000000000001,14.4,1.1,17.2,10.4,1231.0,973.0,1131.0,978.0,1003.0,763.0,5.0,19.0,0.0,34.0,100.0,2.0,68.0,1.0,990162.0,284319438.0,93.0,5.0,91143.0,210.0,40.6,11.2,0.739,4120746380.0
REC_00875,Li_2021_Distributi,"Distribution and characteristics of microplastics in the basin of Chishui River in Renhuai, China",2021,Jianlong Li,27.805562,106.301394,,Other/Unknown,8530.0,Not Reported,68.3,8.2,0.0,17.9,5.5,,,,,,,,,"Chishui River | Guizhou, China | Agricultural  | 30% H2O2 | Microscopy + FTIR | Table 1, Table S1, Table S3 | 8.53 | Table S1 | Shape Other is Foam.",,,75.0,128.313,561.0,4000000.0,0.0,957970.0,19670290.0,1997022.0,18513424.0,846.0,1285.0,16.900000000000002,15.3,31.3,16.0,14.0,1063.0,1026.0,1098.0,1033.0,900.0,865.0,16.0,41.0,86.0,43.0,0.0,0.0,0.0,0.0,26022.0,1754617.0,8.0,3.0,191.0,62.0,14.8,12.0,0.654,4120834900.0
REC_00876,Huang_2021_Theoccurre,"The occurrence and abundance of microplastics in surface water and sediment of the West River downstream, in the south of China",2021,Daofen Huang,23.16372,112.774658,Summer,Bulk Water,8500.0,Other,,,,,,32.58,44.94,22.47,0.0,0.0,0.0,0.0,0.0,"West River | South China | Residential  | 30% H2O2 | None (Filtration only) | Microscope + FTIR | Table S1; Figure 2 | Visual estimation from Fig 2 | Table S1 | Site in Residential area. Coordinates in Table S1 are identical to Site 18, likely a source error. Abundance visually estimated from Figure 2.",2019.0,2019.0,75.0,7420.139,920.0,44813000000.0,25545000000.0,9193880.0,1812179380.0,83654523.0,6119616500.0,58.0,715.0,4.7,12.3,2.4000000000000004,22.200000000000003,19.1,1695.0,1394.0,1285.0,1239.0,1164.0,1032.0,43.0,16.0,9.0,34.0,16.0,1.0,6.0,0.0,68057.0,60333781.0,28.0,6.0,591.0,179.0,18.9,12.1,0.775,4120978600.0
REC_00877,Luo_2024_Effectsofla,"Effects of lakeshore landcover types and environmental factors on microplastic distribution in lakes on the Inner Mongolia Plateau, China",2024,Shuai Luo,40.968608,108.931109,Summer,Other/Unknown,8500.0,Not Reported,,,,,,,,,,,,,,"Ulansuhai Lake | Inner Mongolia | Cropland  | 30% H2O2, 0.05 mol/L FeCl2 | Visual microscopy + Raman spectroscopy | Table S1; Visual estimation from Fig S2 | Table S1... Fig S2 | Table S1 | Coordinates from Table S1. Abundance estimated from Fig S2 consistent with group mean.",2020.0,2020.0,50.0,2.133,18.0,3000000.0,0.0,49970.0,1108670.0,24390.0,319526.0,1044.0,1406.0,0.4,3.5,2.1,6.800000000000001,4.6000000000000005,242.0,273.0,999.0,907.0,216.0,244.0,12.0,20.0,46.0,62.0,55.0,2.0,36.0,1.0,834.0,68255.0,0.0,0.0,57.0,105.0,7.4,8.8,0.767,4120420000.0
REC_00878,Min_2023_Distributi,Distribution and risk assessment of microplastics in Liujiaxia Reservoir on the upper Yellow River,2023,Rui Min,35.85,103.15,Summer,Bulk Water,8500.0,ZnCl2,,,,,,11.76,17.65,23.53,41.18,0.0,0.0,0.0,0.0,"Liujiaxia Reservoir | Gansu Province | Human Activities  | H2O2 (30%) | ZnCl2 (1.7 g/cm3) | Raman Spectroscopy | Figure 4(a), Table S2 | Visual estimation from Fig 4(a) | Visual estimation from Fig 1 | Abundance estimated from Figure 4(a). Polymer % calculated from Table S2 (PE 2, PS 4, PP 3, PET 7, EVA 1). Poly_Other is EVA. Coordinates visually estimated from map.",2022.0,2022.0,48.0,570.47,16.0,48462000000.0,31078000000.0,1459360.0,312983180.0,5253347.0,615278625.0,1974.0,3917.0,13.0,10.3,7.6,6.7,-1.1,456.0,506.0,995.0,697.0,393.0,438.0,40.0,2.0,45.0,81.0,21.0,4.0,0.0,3.0,22197.0,2465064.0,2.0,0.0,538.0,80.0,12.5,8.5,0.674,4120588130.0
REC_00879,Rahman_2025_Occurrence,"Occurrence and risk assessment of microplastics in surface water, sediment, and biota of Surma River, Bangladesh",2025,Md. Hafizur Rahman,24.9,91.86,,Nets,8500.0,Not Reported,,,,,,,,,,,,,,"Surma River | Sylhet | Residential area, local waste dumping, boat activity, fishing activity  | 30% H2O2 | Stereo Microscope + FTIR | Figure 2 | Visual estimation from Fig 2b | Visual estimation from Fig 1 (Zone 1) | Value estimated visually from Figure 2b bar chart. Part of Zone 1.",,2023.0,20.0,185.967,3868.0,6000000.0,0.0,1685540.0,13331740.0,3629863.0,19038035.0,16.0,330.0,0.4,7.0,0.9,24.8,23.1,3764.0,3640.0,1440.0,1387.0,1201.0,1193.0,60.0,44.0,2.0,1.0,100.0,50.0,100.0,49.0,222987.0,1140908.0,29.0,8.0,1566.0,753.0,28.0,15.2,0.579,4121504530.0
REC_00880,Wu_2020_Spatialtem,Spatial-temporal distribution of microplastics in surface water and sediments of Maozhou River within Guangdong-Hong Kong-Macao Greater Bay Area,2020,Wu,22.71368333,113.9034389,,Bulk Water,8500.0,Not Reported,,,,,,,,,,,,,,"Maozhou River | Guangdong-Hong Kong-Macao Greater Bay Area | Urban/Industrial  | 30% H2O2 | u-FT-IR, SEM-EDS | Table S2 | 8.5??1.5 | Table S1 | Procedural blanks showed no microplastics observed.",,,0.45,4.602,1081.0,7000000.0,0.0,347390.0,347390.0,115761.0,115761.0,62.0,62.0,4.6000000000000005,4.6000000000000005,2.6,22.4,22.4,1923.0,1923.0,1270.0,1270.0,1133.0,1133.0,37.0,37.0,3.0,3.0,2.0,2.0,0.0,0.0,507072.0,507072.0,81.0,81.0,3205.0,3205.0,33.6,33.6,0.775,4121531860.0
REC_00881,Wu_2020_Spatialtem,Spatial-temporal distribution of microplastics in surface water and sediments of Maozhou River within Guangdong-Hong Kong-Macao Greater Bay Area,2020,Wu,22.79455,113.9021361,,Bulk Water,8500.0,Not Reported,,,,,,,,,,,,,,"Maozhou River | Guangdong-Hong Kong-Macao Greater Bay Area | Urban/Industrial  | 30% H2O2 | u-FT-IR, SEM-EDS | Table S2 | 8.5??2.5 | Table S1 | Procedural blanks showed no microplastics observed.",,,0.45,6.181,1063.0,13000000.0,0.0,273570.0,620960.0,153278.0,269039.0,38.0,53.0,3.9,4.4,2.9000000000000004,22.5,22.5,1852.0,1897.0,1283.0,1275.0,1141.0,1136.0,31.0,35.0,2.0,3.0,5.0,4.0,0.0,0.0,501222.0,1008294.0,75.0,79.0,4370.0,3635.0,32.6,33.300000000000004,0.775,4121531760.0
REC_00882,Zhao_2023_Microplast,"Microplastics Pollution and Risk Assessment in Selected Surface Waters of the Wei River Plain, China",2023,Hanghang Zhao,34.5833,108.5833,Spring,Other/Unknown,8500.0,NaCl,,,,,,,,,,,,,,"River in Wei River Plain | Wei River Plain, Shaanxi, China | Agricultural  | 30% H2O2 | NaCl | Microscope + FTIR | Visual estimation from Fig 2 | Fig. 2 Abundance of microplastics observed from the Wei River Plain | Calculated center point of range reported in text (34?? 20'??34?? 50' N, 108?? 00'??109?? 10' E) | Site specific coordinates not reported | Value visually estimated from bar chart. Dominant polymer PE/Fiber implied for all sites.",2022.0,2022.0,50.0,3.495,106.0,63000000.0,54000000.0,183340.0,1004280.0,94178.0,308756.0,549.0,832.0,2.7,4.6000000000000005,4.3,14.4,12.7,548.0,602.0,1182.0,1090.0,467.0,512.0,55.0,56.0,23.0,33.0,0.0,0.0,0.0,0.0,52908.0,491242.0,3.0,9.0,499.0,380.0,17.6,18.0,0.738,4120627870.0
REC_00883,Min_2023_Distributi,Distribution and risk assessment of microplastics in Liujiaxia Reservoir on the upper Yellow River,2023,Rui Min,35.766,103.133,Summer,Bulk Water,8490.0,ZnCl2,,,,,,7.14,21.43,42.86,28.57,0.0,0.0,0.0,0.0,"Liujiaxia Reservoir | Gansu Province | Inlet (Daxia River)  | H2O2 (30%) | ZnCl2 (1.7 g/cm3) | Raman Spectroscopy | Text Section 3.2.1, Table S2 | the abundances of MPSs at the inlets of... Daxia River (W2)... were... 8.49... items/L | Visual estimation from Fig 1 | Polymer % calculated from raw counts in Table S2 (PE 1, PS 6, PP 3, PET 4, EVA 0). Coordinates visually estimated from map.",2022.0,2022.0,48.0,554.545,17.0,48462000000.0,31078000000.0,1970870.0,302919160.0,7138545.0,603083500.0,2039.0,3962.0,15.0,10.1,20.6,6.4,-1.2000000000000002,465.0,504.0,985.0,691.0,402.0,435.0,9.0,1.0,59.0,81.0,15.0,4.0,0.0,3.0,8351.0,1476508.0,1.0,0.0,246.0,75.0,14.7,8.200000000000001,0.674,4120589930.0
REC_00884,Zhang_2021_Distributi,Distribution and sedimentation of microplastics in Taihu Lake,2021,Zhang,31.4758,120.1658,Summer,Pumps,8480.0,NaCl,,74.0,,,,,,,,,,,,Taihu Lake | Jiangsu/Zhejiang/Shanghai   | 35% H2O2 and Fe (II) | NaCl | Stereomicroscope; FTIR | Table S1 | P2 31.4758 120.1658 8.48 ?? 0.55 | Table S1 | Section 3.3.3 states P2 fragments were as high as 74%.,2019.0,2019.0,53.0,6.813,400.0,39000000.0,0.0,287960.0,975050.0,143439.0,412145.0,5.0,5.0,1.1,0.5,0.0,15.6,15.5,1043.0,1008.0,1043.0,1031.0,883.0,854.0,87.0,87.0,0.0,0.0,83.0,47.0,0.0,8.0,23009.0,520713.0,12.0,54.0,2902.0,3126.0,12.2,23.4,0.794,4120723070.0
REC_00885,Bian_2022_Spatialvar,"Spatial variability of microplastic pollution on surface of rivers in a mountain-plain transitional area: A case study in the Chin Ling-Wei River Plain, China",2022,Bian,34.03392,108.5569,Summer,Bulk Water,8470.0,Not Reported,,,,,,,,,,,,,,"Lao River | Shaanxi | Agricultural  | 30% H2O2 | Stereomicroscope, FTIR | Table S2 | 8.47??0.27 | Table S1 | Coordinates from Table S1; Data from Table S2.",2020.0,2020.0,75.0,2.976,213.0,0.0,0.0,219970.0,500200.00000000006,101835.0,170957.0,1115.0,1569.0,23.0,25.5,28.4,11.3,9.1,735.0,827.0,1000.0,883.0,619.0,666.0,17.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,10909.0,23748.0,11.0,3.0,809.0,420.0,14.3,10.0,0.738,4121388350.0
REC_00887,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,51.468845,5.509891,Autumn,Pumps,8450.0,ZnCl2,,,,,,25.8,13.6,1.5,0.0,0.0,0.0,0.0,0.0,"Dommel | Netherlands | Urban  | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S3 | 8450 | Table S1 | Poly_Other includes Acr/PUR (10.2%), Rubbers (35.7%), Others (13.2%).",2017.0,2017.0,20.0,8.345,445.0,6000000.0,0.0,226910.0,864550.0,126569.0,315532.0,22.0,40.0,0.4,0.4,0.8,9.4,9.5,779.0,795.0,702.0,707.0,546.0,554.0,12.0,20.0,7.0,12.0,2.0,0.0,0.0,0.0,159073.0,290526.0,74.0,37.0,6443.0,2880.0,36.3,29.9,0.919,2120392590.0
REC_00888,Yuan_2019_Microplast,"Microplastic abundance, distribution and composition in water, sediments, and wild fish from Poyang Lake, China",2019,Wenke Yuan,29.1428,116.4382,Autumn,Other/Unknown,8450.0,Not Reported,,,,,,,,,,,,,,"Poyang Lake | Southern Region   | 30% H2O2 | Stereomicroscope + Raman (subset) | Table S2 | 8.45 items/L | Table S1 | Volume note: 'Two replicates of 20 L... filtered residue from each site was washed... into the bottle as one sample', implying a composite of 40L.",2017.0,2017.0,50.0,4.456,1091.0,2000000.0,0.0,311200.0,311200.0,121905.0,121905.0,12.0,12.0,0.1,0.1,0.1,17.900000000000002,17.900000000000002,1496.0,1496.0,1156.0,1156.0,1087.0,1087.0,40.0,40.0,2.0,2.0,100.0,100.0,30.0,30.0,9455.0,9455.0,2.0,2.0,171.0,171.0,9.1,9.1,0.7030000000000001,4120794360.0
REC_00890,Qiu_2025_Comparison,"Comparison of freshwater microbial communities in water and microplastics surfaces: insights from Dongting Lake, China",2025,Qiu,29.38,113.12,Autumn,Other/Unknown,8440.0,ZnCl2,,,,,,,,,,,,,,"Dongting Lake | Hunan, China | Residential area  | 30% H2O2 | ZnCl2 (1.5 g/cm3) | Stereomicroscope; FTIR | Figure 2 | 8.44 [Value printed on map next to LQ] | Visual estimation from Fig 1 | Site described as in a residential area. Dispersion value (SD) taken from range reported in text for min value, which corresponds to this site.",2023.0,2023.0,45.0,6374.084,653.0,31980000000.0,28210000000.0,6407820.0,1251323750.0,55317738.0,3322167500.0,29.0,425.0,0.7000000000000001,10.2,0.6000000000000001,17.1,16.5,1303.0,1414.0,1028.0,1112.0,939.0,1024.0,39.0,21.0,2.0,14.0,44.0,4.0,43.0,3.0,153178.0,74473289.0,58.0,9.0,13354.0,290.0,31.8,13.0,0.728,4120783330.0
REC_00892,Hong_2023_SpatialTem,Spatial??Temporal Distribution and Ecological Risk Assessment of Microplastics in the Shiwuli River,2023,Lei Hong,31.781,117.288,Summer,Bulk Water,8400.0,NaCl,,,,,,21.6,,15.6,,,,,,"Shiwuli River | Hefei, Anhui | Mixed  | 30% H2O2 | NaCl | LDIR, SEM | Page 6, Section 3.1.1 | average abundance of MPs of 8.4 ?? 2.5 particles/L during the flood season | Calculated center point of range (31.727-31.835 N, 117.198-117.377 E) | Coordinates are basin center. Polymer data from Page 10 text.",2022.0,2022.0,5.0,1.119,337.0,0.0,0.0,140700.0,140700.0,37119.0,37119.0,23.0,23.0,0.6000000000000001,0.6000000000000001,1.1,16.1,16.1,937.0,937.0,1094.0,1094.0,795.0,795.0,80.0,80.0,2.0,2.0,2.0,2.0,2.0,2.0,249061.0,249061.0,80.0,80.0,5839.0,5838.0,30.1,30.1,0.7010000000000001,4120712250.0
REC_00893,Mahmud_2025_Criticalan,"Critical analysis, characterization, and treatment of microplastics in the peripheral rivers of Dhaka city: Buriganga and Turag",2025,Foysal Mahmud,23.71472,90.35969,Summer,Nets,8370.0,NaCl,,,,,,,,,,,,,,"Buriganga River | Dhaka | Residential wastewater  | H2O2 + Fe2+ (WPO) | NaCl | Visual sorting, ATR-FTIR, SEM-EDX | Table S1 | BWW5 ... 8.37??0.25 MP/L | Table 1 | Site name: Kholamora Ghat. Polymers found: PE (Table S3). Dispersion represents analytical variability (triplicate counting).",2023.0,2023.0,50.0,181.436,1471.0,8000000.0,0.0,1861390.0,20507800.000000004,4408078.0,27747352.0,9.0,16.0,0.2,0.2,0.8,25.9,25.6,1995.0,1974.0,1468.0,1464.0,1095.0,1064.0,29.0,77.0,2.0,4.0,100.0,100.0,100.0,100.0,3055031.0,8905437.0,88.0,31.0,3517.0,1745.0,21.5,21.4,0.579,4121519920.0
REC_00894,Zhang_2024_Theeffects,"The effects of land use types on microplastics in river water: A case study on the mainstream of the Wei River, China",2024,Zhang,34.54901,109.33218,,Other/Unknown,8333.0,Not Reported,,,,,,,,,,,,,,Wei River | Shaanxi/Gansu | Agricultural | 744.59 people/km2 | 30% H2O2 | Raman spectroscopy | Table S1 | 26 8333 ... 109.332180 34.549010 | Table S1 | Land use identified in text (Page 5).,,,20.0,258.811,118.0,1631000000.0,1472000000.0,901510.0,130941890.0,2657939.0,128023898.0,363.0,1453.0,0.5,11.7,1.4,15.3,9.4,549.0,569.0,1234.0,983.0,467.0,484.0,73.0,42.0,8.0,40.0,7.0,0.0,0.0,0.0,42243.0,27807266.0,16.0,7.0,1398.0,532.0,24.4,15.0,0.738,4120629700.0
REC_00897,Leads_2019_Occurrence,"Occurrence of tire wear particles and other microplastics within the tributaries of the Charleston Harbor Estuary, South Carolina, USA",2019,Rachel R. Leads,32.83158,-79.92594,Summer,Other/Unknown,8300.0,NaCl,,,,,,,,,,,,,,"Cooper River | South Carolina, USA | Industrial/Urban  | 30% H2O2 | NaCl (1.15-1.17 g/mL) | Visual, Hot Needle, ATR-FTIR (subset) | SM Table 1 | 8.3 ?? 2.9 | Table 1 | Data from Sea Surface Microlayer (SML) column.",2016.0,2016.0,63.0,20.504,361.0,1387000000.0,1369000000.0,242800.0,2800940.0,230872.0,1369934.0,5.0,16.0,0.6000000000000001,0.5,0.8,18.6,18.0,1236.0,1261.0,1238.0,1340.0,1037.0,1062.0,1.0,2.0,0.0,1.0,36.0,31.0,20.0,15.0,27338.0,194999.0,53.0,9.0,9380.0,1180.0,33.5,14.9,0.865,7120043260.0
REC_00898,Li_2025_Understand,Understanding the seasonal variation of the microplastics occurrence and source in the water source: upstream of the Huangpu River in Shanghai as an example,2025,Zhengwen Li,31.04,120.94,Winter,Other/Unknown,8300.0,Not Reported,70.0,30.0,0.0,0.0,0.0,40.0,50.0,0.0,10.0,0.0,0.0,0.0,0.0,"Jinze Reservoir | Shanghai | Mixed (Farmlands, Woodlands, Residential)  | 1M NaOH | Micro-FTIR | Page 3 (Result 3.1) and Page 6 (Result 3.4) | increasing to... 8.3 ?? 1.7 items/L... in drought season | Visual estimation from Fig 1 | Author reported mean for the area/season. | Polymer data estimated from Figure 3A (DP-EWS) and text. Text says 'shifted... to PE fragments (40%)', but Figure shows PP as dominant (~50%). Used Figure proportions but included text note in description.",2022.0,2022.0,80.0,8.194,461.0,221000000.0,0.0,266730.0,814389.9999999999,125916.0,270130.0,4.0,4.0,0.1,0.1,0.8,15.8,15.7,1019.0,1014.0,1036.0,1032.0,863.0,859.0,82.0,76.0,0.0,0.0,81.0,75.0,53.0,45.0,110983.0,486158.0,52.0,55.0,1532.0,2166.0,21.9,23.3,0.8320000000000001,4121424910.0
REC_00901,Huang_2021_Theoccurre,"The occurrence and abundance of microplastics in surface water and sediment of the West River downstream, in the south of China",2021,Daofen Huang,23.13813,112.579265,Summer,Bulk Water,8200.0,Other,,,,,,32.58,44.94,22.47,0.0,0.0,0.0,0.0,0.0,West River | South China | Residential  | 30% H2O2 | None (Filtration only) | Microscope + FTIR | Table S1; Figure 2 | Visual estimation from Fig 2 | Table S1 | Site in Residential area. Abundance visually estimated from Figure 2. Polymer composition from study-wide Table S2.,2019.0,2019.0,75.0,7390.019,914.0,44774000000.0,25545000000.0,12667800.0,1802409380.0,115720484.0,6035723500.0,151.0,715.0,9.8,12.3,11.6,21.8,19.1,1668.0,1394.0,1262.0,1239.0,1140.0,1032.0,26.0,16.0,8.0,34.0,19.0,1.0,8.0,0.0,327480.0,60215527.0,51.0,6.0,897.0,178.0,23.200000000000003,12.1,0.775,4120978050.0
REC_00902,Huang_2021_Theoccurre,"The occurrence and abundance of microplastics in surface water and sediment of the West River downstream, in the south of China",2021,Daofen Huang,23.225571,111.527097,Summer,Bulk Water,8200.0,Other,,,,,,32.58,44.94,22.47,0.0,0.0,0.0,0.0,0.0,West River | South China | Commercial/Public/Recreational  | 30% H2O2 | None (Filtration only) | Microscope + FTIR | Table S1; Figure 2 | Visual estimation from Fig 2 | Table S1 | Site in Commercial/Public/Recreational area. Abundance visually estimated from Figure 2. Polymer composition from study-wide Table S2.,2019.0,2019.0,75.0,6970.846,739.0,44600000000.0,25545000000.0,12130900.0,1686249840.0,108831859.0,5235849500.0,97.0,734.0,8.200000000000001,12.4,6.0,22.1,19.0,1448.0,1385.0,1351.0,1238.0,1143.0,1029.0,13.0,16.0,4.0,36.0,19.0,1.0,12.0,0.0,104355.0,56442414.0,24.0,6.0,455.0,176.0,17.3,12.0,0.768,4120977140.0
REC_00903,Min_2023_Distributi,Distribution and risk assessment of microplastics in Liujiaxia Reservoir on the upper Yellow River,2023,Rui Min,35.85,103.183,Summer,Bulk Water,8200.0,ZnCl2,,,,,,15.38,0.0,46.15,38.46,0.0,0.0,0.0,0.0,"Liujiaxia Reservoir | Gansu Province | Human Activities  | H2O2 (30%) | ZnCl2 (1.7 g/cm3) | Raman Spectroscopy | Figure 4(a), Table S2 | Visual estimation from Fig 4(a) | Visual estimation from Fig 1 | Abundance estimated from Figure 4(a). Polymer % calculated from Table S2 (PE 2, PS 6, PP 0, PET 5, EVA 0). Coordinates visually estimated from map.",2022.0,2022.0,48.0,570.47,16.0,48462000000.0,31078000000.0,1459360.0,312983180.0,5253347.0,615278625.0,1974.0,3917.0,13.0,10.3,7.6,6.7,-1.1,456.0,506.0,995.0,697.0,393.0,438.0,40.0,2.0,45.0,81.0,21.0,4.0,0.0,3.0,22197.0,2465064.0,2.0,0.0,538.0,80.0,12.5,8.5,0.674,4120588130.0
REC_00904,Rajeswari_2023_Microplast,"Microplastic pollution in Kolavai Lake, Tamil Nadu, India: quantification of plankton-sized microplastics in the surface water of lake",2023,Ineyathendral Thandavamoorthy Rajeswari,12.71,79.99,Spring,Bulk Water,8200.0,Not Reported,83.8,16.2,0.0,0.0,0.0,,,,,,,,,"Kolavai Lake | Tamil Nadu | Residential area, sewage drain  | Stereo zoom microscope, FTIR | Table 1 | St.17 8.2 | Calculated center point of range | Coordinates not reported in text; Lake center used | Southern Zone. Shape data is the study average applied to all sites due to no significant spatial difference reported.",2022.0,2022.0,37.0,6.248,449.0,53000000.0,0.0,330580.0,1178620.0,207422.0,586109.0,48.0,63.0,1.3,0.5,1.0,28.4,28.4,1150.0,1096.0,1716.0,1734.0,896.0,890.0,47.0,55.0,4.0,4.0,3.0,4.0,1.0,3.0,76070.0,361017.0,48.0,31.0,477.0,327.0,32.1,26.4,0.773,4121136260.0
